,open,high,low,close,adjclose,volume,ticker,adjclose_10,true_adjclose_10,buy_profit,sell_profit
2022-07-01,69.83999633789062,71.69999694824219,69.66000366210938,71.4000015258789,71.4000015258789,9727300,PYPL,71.470856,74.12999725341797,2.7299957275390625,0.0
2022-07-20,76.87999725341797,80.30999755859375,76.8499984741211,80.23999786376953,80.23999786376953,13929300,PYPL,76.697075,97.91999816894531,0.0,-17.68000030517578
2022-07-26,80.02999877929688,80.22000122070312,76.70999908447266,77.04000091552734,77.04000091552734,13245400,PYPL,82.07734,94.4800033569336,17.44000244140625,0.0
2022-07-27,83.0999984741211,87.0199966430664,81.36000061035156,86.41999816894531,86.41999816894531,30554900,PYPL,80.50013,98.91000366210938,0.0,-12.490005493164062
2022-08-02,87.11000061035156,90.66999816894531,86.91000366210938,89.62999725341797,89.62999725341797,19673900,PYPL,86.48553,102.08000183105469,0.0,-12.450004577636719
2022-08-12,100.5479965209961,101.77999877929688,100.01000213623047,101.0999984741211,101.0999984741211,12320900,PYPL,97.08369,92.69999694824219,0.0,8.400001525878906
2022-08-15,100.72000122070312,102.22000122070312,100.47000122070312,101.51000213623047,101.51000213623047,10125600,PYPL,98.890976,92.66000366210938,0.0,8.849998474121094
2022-08-16,102.56999969482422,103.02999877929688,100.16000366210938,102.08000183105469,102.08000183105469,14123800,PYPL,99.93041,91.80000305175781,0.0,10.279998779296875
2022-08-24,93.12000274658203,95.7699966430664,93.0199966430664,93.76000213623047,93.76000213623047,8957700,PYPL,95.36447,96.16999816894531,2.4099960327148438,0.0
2022-09-06,91.16000366210938,92.20700073242188,89.81099700927734,91.61499786376953,91.61499786376953,9198900,PYPL,93.92618,91.62999725341795,0.01499938964842329,0.0
2022-09-15,95.0999984741211,98.9800033569336,95.0199966430664,96.4000015258789,96.4000015258789,15043100,PYPL,93.90917,88.69999694824219,0.0,7.700004577636719
2022-09-23,86.91999816894531,87.62999725341797,85.68000030517578,86.97000122070312,86.97000122070312,12175900,PYPL,84.804726,90.16999816894531,0.0,-3.1999969482421875
2022-09-27,85.3499984741211,87.69499969482422,84.58000183105469,85.75,85.75,11627600,PYPL,81.83351,83.08999633789062,0.0,2.660003662109375
2022-10-04,89.55000305175781,93.0,89.5,92.79000091552734,92.79000091552734,11239500,PYPL,88.28778,85.29000091552734,0.0,7.5
2022-11-02,83.11000061035156,84.22000122070312,79.38999938964844,79.44999694824219,79.44999694824219,13037400,PYPL,83.88197,87.04000091552733,7.590003967285142,0.0
2022-11-11,86.5199966430664,92.0,86.45999908447266,91.02999877929688,91.02999877929688,19916700,PYPL,84.239784,79.93000030517578,0.0,11.099998474121094
2022-11-15,92.48999786376953,92.62000274658203,89.27999877929688,89.86000061035156,89.86000061035156,14515700,PYPL,91.43,78.41000366210938,-11.449996948242188,0.0
2022-11-17,84.61499786376953,87.33999633789062,83.51000213623047,85.63999938964844,85.63999938964844,11250100,PYPL,90.28417,74.66000366210938,-10.979995727539062,0.0
2022-11-25,80.5999984741211,80.75,79.41600036621094,80.08000183105469,80.08000183105469,4634500,PYPL,81.26735,73.56999969482422,-6.510002136230469,0.0
2022-11-28,79.93000030517578,82.91999816894531,79.63999938964844,79.93000030517578,79.93000030517578,11282600,PYPL,81.38409,73.80000305175781,-6.129997253417969,0.0
2022-12-13,77.04000091552734,77.80999755859375,73.0999984741211,73.69999694824219,73.69999694824219,20069600,PYPL,75.54284,67.55000305175781,-6.149993896484375,0.0
2022-12-21,68.80999755859375,70.19000244140625,68.06999969482422,69.20999908447266,69.20999908447266,13861600,PYPL,69.87653,76.4800033569336,7.2700042724609375,0.0
2023-01-04,76.11000061035156,78.4800033569336,75.43000030517578,77.69000244140625,77.69000244140625,19144700,PYPL,72.28785,76.75,0.0,0.94000244140625
2023-01-10,76.9000015258789,78.0199966430664,76.5,77.91999816894531,77.91999816894531,10436000,PYPL,79.05194,79.0999984741211,1.1800003051757812,0.0
2023-01-11,78.66999816894531,79.19000244140625,77.81999969482422,78.54000091552734,78.54000091552734,10640400,PYPL,79.77245,80.80999755859375,2.2699966430664062,0.0
2023-01-12,79.01000213623047,80.30000305175781,77.0999984741211,79.77999877929688,79.77999877929688,9381900,PYPL,80.414894,81.83000183105469,2.0500030517578125,0.0
2023-01-19,76.26100158691406,77.41999816894531,75.95999908447266,76.75,76.75,10023400,PYPL,79.03944,86.95999908447266,10.209999084472656,0.0
2023-01-26,80.08000183105469,80.9000015258789,78.55599975585938,80.80999755859375,80.80999755859375,10566000,PYPL,79.16132,78.41999816894531,0.0,2.3899993896484375
2023-02-06,83.33000183105469,83.80000305175781,82.13500213623047,82.33000183105469,82.33000183105469,14175900,PYPL,82.99085,75.23999786376953,-7.090003967285156,0.0
2023-02-21,73.70999908447266,75.56999969482422,73.68199920654297,75.23999786376953,75.23999786376953,14537400,PYPL,75.33247,74.91000366210938,-0.32999420166015625,0.0
2023-02-27,74.31999969482422,74.56500244140625,73.45999908447266,73.7699966430664,73.7699966430664,8579300,PYPL,75.618614,72.61000061035156,-1.1599960327148438,0.0
2023-03-02,72.6240005493164,74.37000274658203,72.5999984741211,74.0999984741211,74.0999984741211,7729100,PYPL,76.14184,74.3499984741211,0.25,0.0
2023-03-03,74.16000366210938,76.31999969482422,74.08999633789062,76.29000091552734,76.29000091552734,10040000,PYPL,76.601006,72.98999786376953,-3.3000030517578125,0.0
2023-03-08,75.16000366210938,76.19999694824219,74.3499984741211,75.83999633789062,75.83999633789062,9467900,PYPL,78.564255,74.33999633789062,-1.5,0.0
2023-03-13,72.62200164794922,73.97000122070312,71.08599853515625,72.61000061035156,72.61000061035156,14049000,PYPL,75.51228,73.30000305175781,0.69000244140625,0.0
2023-03-22,76.86000061035156,77.11499786376953,74.23999786376953,74.33999633789062,74.33999633789062,11641300,PYPL,74.6087,73.61000061035156,-0.7299957275390625,0.0
2023-03-29,73.20999908447266,74.30000305175781,73.0,74.18000030517578,74.18000030517578,8746700,PYPL,74.27199,75.5199966430664,1.339996337890625,0.0
2023-04-14,75.19999694824219,76.73500061035156,75.1500015258789,76.52999877929688,76.52999877929688,8902700,PYPL,75.55555,76.0,0.0,0.529998779296875
2023-04-19,75.30000305175781,75.94000244140625,74.0999984741211,75.31999969482422,75.31999969482422,8888300,PYPL,77.962524,71.43000030517578,-3.8899993896484375,0.0
2023-05-03,72.41000366210938,72.98999786376953,71.3499984741211,71.43000030517578,71.43000030517578,11865700,PYPL,73.52015,61.45999908447266,-9.970001220703118,0.0
2023-05-08,75.70999908447266,76.37999725341797,74.91500091552734,75.5199966430664,75.5199966430664,22864000,PYPL,72.06814,63.029998779296875,0.0,12.489997863769531
2023-05-17,61.150001525878906,61.720001220703125,60.400001525878906,61.459999084472656,61.459999084472656,19938700,PYPL,67.45356,63.04999923706055,1.5900001525878906,0.0
2023-05-22,60.95000076293945,63.150001525878906,60.650001525878906,63.029998779296875,63.029998779296875,20220600,PYPL,64.958084,65.0199966430664,1.9899978637695312,0.0
2023-05-24,61.650001525878906,62.21500015258789,61.22999954223633,61.79999923706055,61.79999923706055,14790300,PYPL,64.865395,64.23999786376953,2.4399986267089844,0.0
2023-05-26,59.5,60.606998443603516,58.95000076293945,60.220001220703125,60.220001220703125,20632500,PYPL,62.024323,63.72999954223633,3.509998321533203,0.0
2023-06-05,64.06999969482422,64.9800033569336,63.505001068115234,64.51000213623047,64.51000213623047,13498300,PYPL,67.589455,68.88999938964844,4.379997253417969,0.0
2023-06-14,64.13999938964844,65.0999984741211,63.025001525878906,63.599998474121094,63.599998474121094,24028100,PYPL,64.82464,65.86000061035156,2.2600021362304688,0.0
2023-06-30,66.08999633789062,66.9749984741211,65.75,66.7300033569336,66.7300033569336,16894000,PYPL,66.63407,73.48999786376953,0.0,-6.7599945068359375
2023-07-06,67.70999908447266,67.8499984741211,65.62999725341797,66.13999938964844,66.13999938964844,17447500,PYPL,66.43658,73.0199966430664,6.879997253417969,0.0
2023-07-11,69.63999938964844,70.7300033569336,69.41000366210938,70.62000274658203,70.62000274658203,14799000,PYPL,66.98603,72.95999908447266,0.0,-2.339996337890625
2023-07-21,72.7300033569336,73.62000274658203,71.83000183105469,72.98999786376953,72.98999786376953,25508500,PYPL,72.194046,62.75,0.0,10.239997863769531
